transaction_time,merch,cat_id,amount,name_1,name_2,gender,street,one_city,us_state,post_code,lat,lon,population_city,jobs,merchant_lat,merchant_lon,target
2019-07-20 20:58,"fraud_Streich, Dietrich and Barton",shopping_net,317.71,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,26.206901,-98.088867,0
2019-04-08 15:43,"fraud_Hettinger, McCullough and Fay",home,19.61,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",42.546043,-73.979205,0
2019-05-23 16:49,fraud_Klein Group,entertainment,22.53,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",40.282909,-73.929657,0
2019-10-22 18:26,fraud_Morissette-Schaefer,personal_care,4.83,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,47.116724,-96.275199,0
2019-09-20 22:49,fraud_Pollich LLC,home,87.74,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,45.442485,-87.154527,0
2019-09-30 19:19,fraud_Nienow PLC,entertainment,2.67,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,41.052949,-80.437603,0
2019-11-19 13:28,fraud_Goyette-Gerhold,kids_pets,105.67,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,43.180992,-108.223354,0
2019-12-22 10:18,fraud_Bailey-Morar,grocery_pos,160.05,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,32.655057,-89.460257,0
2019-11-05 14:05,fraud_Ebert-Daugherty,travel,5.09,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",36.730188,-90.832287,0
2020-03-02 01:29,fraud_Dicki Ltd,grocery_net,79.93,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,45.801585,-86.094749,0
2019-11-11 17:32,"fraud_Hettinger, McCullough and Fay",home,83.98,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,34.840098,-118.403064,0
2019-07-13 13:13,fraud_Bernhard-Lesch,food_dining,54.14,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,41.952014,-122.102356,0
2019-12-04 13:34,fraud_Howe PLC,entertainment,1.94,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,37.931797,-89.674027,0
2019-11-04 20:15,"fraud_Cronin, Kshlerin and Weber",health_fitness,76.16,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,45.100602,-108.223883,0
2020-01-04 03:27,fraud_Cummerata-Jones,gas_transport,98.07,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,40.232483,-105.728209,0
2019-01-17 04:19,fraud_Jast Ltd,shopping_net,310.23,Sheila,Baker,F,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,44.038826,-104.399275,0
2020-02-27 00:09,fraud_Kiehn-Emmerich,grocery_pos,300.31,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,38.564665,-84.392618,1
2019-12-22 10:42,fraud_Kiehn-Emmerich,grocery_pos,127.86,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),41.665524,-97.642974,0
2019-12-31 06:41,fraud_Koepp-Witting,grocery_pos,123.14,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,39.316839,-99.968395,0
2019-08-25 23:28,fraud_Gleason-Macejkovic,shopping_net,2.76,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,38.275247,-77.925405,0
2019-03-11 21:04,fraud_Smith-Stokes,misc_pos,9.17,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,30.676175,-97.723514,0
2019-12-04 05:07,fraud_Dach-Borer,grocery_net,52.34,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,43.403696,-94.520153,0
2019-12-22 22:02,"fraud_Hills, Hegmann and Schaefer",health_fitness,51.35,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,38.585509,-98.734403,0
2020-02-12 22:24,fraud_Jewess LLC,shopping_pos,9.18,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",30.773103,-93.402268,0
2019-09-02 10:11,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,8.16,Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,40.896487,-73.868853,0
2019-04-07 17:21,fraud_Schmeler-Howe,personal_care,225.58,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",34.476198,-90.965392,0
2019-11-14 11:53,fraud_Deckow-O'Conner,grocery_pos,88.76,Natalie,Watson,F,386 James Roads Apt. 233,Los Angeles,CA,90014,34.0443,-118.2509,2383912,"Journalist, newspaper",33.177592,-117.70331,0
2019-06-15 04:44,"fraud_Reilly, Heaney and Cole",gas_transport,84.33,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,34.751219,-111.732118,0
2019-08-31 19:56,fraud_Erdman-Durgan,health_fitness,22.93,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",40.871159,-87.830988,0
2019-12-29 02:24,"fraud_Mosciski, Gislason and Mertz",grocery_pos,158.44,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,44.494649,-93.545293,0
2019-07-08 22:07,fraud_Cruickshank-Mills,entertainment,114.53,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,27.716625,-82.073685,0
2019-11-20 04:08,fraud_Doyle Ltd,grocery_pos,188.55,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,39.534408,-95.944961,0
2019-10-05 17:41,fraud_Predovic Inc,shopping_net,442.66,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,39.471394,-123.365282,0
2019-01-04 15:44,fraud_Bednar PLC,kids_pets,25.79,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",35.988462,-93.123899,0
2019-04-13 06:06,"fraud_Schaefer, McGlynn and Bosco",gas_transport,68.36,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,41.082003,-69.434683,0
2019-06-24 02:05,"fraud_Tillman, Fritsch and Schmitt",misc_net,419.35,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,43.039259,-76.477052,0
2019-10-30 09:05,fraud_Keeling-Crist,misc_pos,32.95,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,30.966811,-93.0352,0
2019-09-19 18:25,fraud_Rempel Inc,shopping_net,10.49,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",33.770637,-92.579956,0
2019-06-03 14:37,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,4.85,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,43.375854,-73.800548,0
2019-06-23 17:24,"fraud_Kihn, Brakus and Goyette",personal_care,10.53,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,46.645997,-119.224518,0
2019-02-04 22:42,"fraud_Torp, Muller and Borer",health_fitness,22.3,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,40.03419,-95.431132,0
2020-02-13 12:42,fraud_Zboncak LLC,food_dining,3.91,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,42.227925,-70.194883,0
2019-05-26 14:48,fraud_Champlin and Sons,home,147.08,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",35.496602,-84.017701,0
2019-12-03 13:16,"fraud_Runte, Green and Emard",health_fitness,12.81,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",48.608376,-123.239585,0
2019-04-25 20:00,fraud_Berge-Hills,kids_pets,18.23,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,39.991548,-97.6125,0
2019-12-30 21:14,fraud_Schulist Ltd,food_dining,166.4,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,33.028511,-112.188517,0
2019-09-20 00:37,fraud_Kutch LLC,gas_transport,63.29,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",44.936727,-85.763049,0
2019-12-02 00:54,fraud_Simonis-Prohaska,misc_pos,45.09,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,39.655452,-79.255757,0
2019-09-10 00:41,fraud_Stracke-Lemke,grocery_pos,87.48,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,32.272402,-95.896377,0
2019-06-18 17:00,fraud_Kassulke Inc,entertainment,122.78,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,38.864447,-89.964082,0
2019-07-25 20:09,fraud_Marvin-Lind,personal_care,141.51,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",42.384102,-95.749475,0
2019-12-09 13:12,fraud_Wilkinson PLC,kids_pets,53.37,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,28.153961,-82.690786,0
2019-03-04 15:54,fraud_Macejkovic-Lesch,shopping_pos,8.53,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,41.62575,-75.128376,0
2019-02-10 15:13,fraud_Stark-Koss,home,39.23,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,42.518032,-124.803777,0
2019-08-02 20:03,fraud_Spencer PLC,entertainment,16.44,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,41.000598,-85.429379,0
2020-02-04 20:05,fraud_Altenwerth-Kilback,home,79.46,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,34.101077,-101.18618,0
2020-03-03 09:51,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,141.22,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,29.713012,-88.395905,0
2019-11-10 09:57,fraud_Huels-Nolan,gas_transport,36.89,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,34.196807,-96.607117,0
2019-12-06 17:13,fraud_Kub PLC,personal_care,43.77,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",41.69147,-72.842601,0
2019-07-05 03:01,fraud_Stark-Batz,entertainment,9.01,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,33.129782,-116.968998,0
2019-12-02 21:09,"fraud_Yost, Schamberger and Windler",kids_pets,11.44,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,39.713847,-77.198105,0
2019-09-15 01:42,fraud_Koss and Sons,gas_transport,58.87,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,41.742666,-74.029405,0
2019-01-18 16:53,fraud_Howe PLC,entertainment,87.18,Gerald,Frank,M,95793 Andrea Ville Suite 533,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,40.97269,-94.293726,0
2020-01-25 19:35,fraud_Rempel Inc,shopping_net,9.31,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,43.774071,-91.956553,0
2020-01-30 06:53,fraud_Denesik and Sons,shopping_pos,160.7,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,33.523701,-93.55377,0
2019-09-29 03:22,fraud_Bogisich Inc,grocery_pos,122.4,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.921,-122.7806,1420,Systems analyst,43.440781,-121.972511,0
2019-05-24 02:51,fraud_Herzog Ltd,misc_pos,40.9,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,40.962649,-89.47807,0
2019-06-25 20:31,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,3.41,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",41.96414,-83.662086,0
2020-01-02 13:17,fraud_Zulauf LLC,personal_care,18.15,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,40.639903,-78.086706,0
2019-01-08 10:10,fraud_Murray-Smitham,grocery_pos,88.82,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,40.199619,-90.097377,0
2020-03-08 01:19,fraud_Harber Inc,gas_transport,74.07,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,40.556039,-88.432355,0
2019-06-18 03:37,fraud_Kutch LLC,gas_transport,66.05,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,19.99427,-155.665322,0
2019-10-20 11:15,fraud_Heaney-Marquardt,entertainment,54.0,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,39.503935,-76.865497,0
2019-10-18 19:53,fraud_Swift PLC,kids_pets,49.95,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,42.130687,-91.752916,0
2019-03-31 16:11,fraud_Botsford and Sons,home,68.98,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,36.442466,-92.394641,0
2019-04-05 04:42,fraud_Skiles-Ankunding,grocery_net,47.21,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,27.723813,-81.445395,0
2019-06-16 19:29,fraud_Reilly LLC,home,11.05,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,44.261732,-70.202818,0
2019-05-08 22:12,"fraud_Hyatt, Russel and Gleichner",health_fitness,72.98,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",41.852833,-86.736069,0
2019-07-24 13:37,fraud_Connelly-Carter,home,82.2,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,40.707135,-74.62392,0
2019-12-16 22:21,fraud_Schumm PLC,shopping_net,965.24,Robin,Davis,F,543 Mindy Oval,Dallas,TX,75246,32.7948,-96.7697,1263321,Architect,33.632617,-97.112652,1
2019-08-08 20:58,fraud_Zulauf LLC,personal_care,119.32,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,43.993141,-98.593925,0
2019-11-03 11:42,fraud_Runolfsson and Sons,grocery_net,68.46,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,37.507389,-91.171212,0
2019-08-16 23:11,fraud_Jast and Sons,food_dining,27.41,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",43.516944,-73.310862,0
2019-01-13 00:00,fraud_Botsford Ltd,shopping_pos,134.18,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,38.572249,-96.03821,0
2020-01-18 22:12,fraud_Abshire PLC,entertainment,103.38,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,41.12799,-80.127645,0
2019-04-21 04:39,"fraud_Stokes, Christiansen and Sipes",grocery_net,59.44,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,40.73362,-94.091117,0
2019-07-31 07:30,fraud_Corwin-Collins,gas_transport,63.44,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,41.758907,-88.534893,0
2019-11-10 18:09,"fraud_Feil, Hilpert and Koss",food_dining,2.76,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,42.417997,-97.994561,0
2019-12-07 01:57,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,4.39,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,39.5349,-80.706183,0
2019-04-04 10:31,fraud_Lesch Ltd,shopping_pos,1.93,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,33.084259,-85.337639,0
2019-06-08 19:53,"fraud_Schumm, McLaughlin and Carter",food_dining,149.79,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,38.733373,-79.431474,0
2019-02-15 16:26,fraud_Kris-Kertzmann,travel,8.68,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,36.124033,-80.12872,0
2019-02-28 14:53,fraud_Nolan-Williamson,kids_pets,14.54,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,40.824548,-91.616536,0
2019-11-13 01:00,"fraud_Ruecker, Beer and Collier",shopping_net,132.31,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,32.930467,-116.804158,0
2020-01-24 19:40,fraud_Price Inc,shopping_net,4.93,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,43.633138,-87.498365,0
2019-08-07 10:14,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,1.05,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,40.41369,-76.043461,0
2019-04-25 14:23,"fraud_Kutch, Steuber and Gerhold",food_dining,96.18,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,43.168492,-82.907149,0
2019-04-02 19:10,fraud_Champlin-Casper,home,231.01,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,35.467031,-95.06348,0
2020-02-24 02:58,fraud_Kuhic Inc,grocery_pos,100.73,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",39.50468,-88.039918,0
2019-10-05 15:44,fraud_Gulgowski LLC,home,57.27,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,25.695655,-82.310611,0
2019-07-14 04:33,fraud_Strosin-Cruickshank,grocery_pos,93.87,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,38.880147,-86.292648,0
2019-03-23 14:44,fraud_Jewess LLC,shopping_pos,9.39,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,41.724934,-79.512525,0
2019-07-16 07:11,fraud_Vandervort-Funk,grocery_pos,65.74,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",45.535666,-111.162992,0
2019-11-04 09:02,fraud_Maggio-Fahey,misc_pos,22.91,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,27.824774,-82.064852,0
2019-08-31 17:14,fraud_Bruen-Yost,misc_pos,45.51,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,30.656979,-97.156489,0
2020-02-12 06:35,fraud_Bernhard Inc,gas_transport,46.54,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,26.709055,-81.122527,0
2020-02-15 00:22,"fraud_Goyette, Howell and Collier",shopping_pos,6.44,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,35.61322,-90.999411,0
2019-11-18 16:06,fraud_Kautzer and Sons,personal_care,17.32,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,41.327731,-82.055548,0
2019-05-12 01:12,fraud_Bartoletti-Wunsch,gas_transport,70.69,Andrea,Lewis,F,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,45.919512,-122.919405,0
2020-02-16 09:48,fraud_Bartoletti-Wunsch,gas_transport,53.34,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",37.035059,-82.38509,0
2019-09-08 09:09,fraud_Kilback LLC,grocery_pos,104.79,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,41.430045,-75.90373,0
2019-06-26 03:24,fraud_Padberg-Welch,grocery_pos,100.68,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,42.764546,-78.41089,0
2019-11-11 20:24,fraud_Spencer PLC,entertainment,177.01,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,39.737732,-94.100273,0
2019-05-26 22:29,fraud_Jast and Sons,food_dining,31.04,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",29.52525,-91.440189,0
2019-08-10 15:02,fraud_Kihn-Fritsch,food_dining,40.56,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,41.374244,-74.317519,0
